Product URL,Title,Image URL,MPN,Breadcrumb,Specs
https://www.grainger.com/product/GRAINGER-APPROVED-Shelf-Bracket-Steel-33TZ29,"GRAINGER APPROVED Shelf Bracket: Steel, 500 lb Load Capacity (Lb.), White, 15-3/4 x 10-5/8 in",https://static.grainger.com/rp/s/is/image/Grainger/33TZ29_AS01?$adapimg$&hei=536&wid=536,33TZ29,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'GRAINGER APPROVED', 'Type': 'Heavy Duty', 'Material': 'Steel', 'Load Capacity (Lb.)': '500 lb', 'Color': 'White', 'Finish': 'Powder Coated', 'Size (In.)': '15-3/4 x 10-5/8 in', 'Length (In.)': '15-3/4 in', 'Width (In.)': '10-5/8 in', 'Height (In.)': '1-9/64 in', 'Hardware': 'Not Included', 'Package Quantity': '1', 'Thickness (In.)': '9/64 in', 'Product Type': 'Shelf Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/JOHN-STERLING-Shelf-Bracket-Steel-6UDK5,"JOHN STERLING Shelf Bracket: Steel, 250 lb Load Capacity (Lb.), White, 18-3/16 in, 1 1/8 in Wd (In.)",https://static.grainger.com/rp/s/is/image/Grainger/6UDK5_AS01?$adapimg$&hei=536&wid=536,RP-0048-19WT,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'JOHN STERLING', 'Type': 'Heavy Duty', 'Material': 'Steel', 'Load Capacity (Lb.)': '250 lb', 'Color': 'White', 'Length (In.)': '18-3/16 in', 'Width (In.)': '1-1/8 in', 'Height (In.)': '13-5/8 in', 'Package Quantity': '1', 'Product Type': 'Shelf Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/GRAINGER-APPROVED-Shelf-Bracket-Steel-33TZ44,"GRAINGER APPROVED Shelf Bracket: Steel, 180 lb Load Capacity (Lb.), White, 18-1/2 in, 18-1/2 in",https://static.grainger.com/rp/s/is/image/Grainger/33TZ44_AS01?$adapimg$&hei=536&wid=536,33TZ44,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'GRAINGER APPROVED', 'Type': 'Dual Track', 'Material': 'Steel', 'Load Capacity (Lb.)': '180 lb', 'Color': 'White', 'Finish': 'Powder Coated', 'Size (In.)': '18-1/2 in', 'Length (In.)': '18-1/2 in', 'Width (In.)': '3-23/64 in', 'Height (In.)': '33/64 in', 'For Use With': '33TZ39; 33TZ40; 33TZ41', 'Hardware': 'Not Included', 'Package Quantity': '1', 'Thickness (In.)': '1/32 in', 'Product Type': 'Shelf Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/GRAINGER-APPROVED-Shelf-Bracket-Steel-33TZ42,"GRAINGER APPROVED Shelf Bracket: Steel, 170 lb Load Capacity (Lb.), White, 11-1/2 in, 11-1/2 in",https://static.grainger.com/rp/s/is/image/Grainger/33TZ42_AS01?$adapimg$&hei=536&wid=536,33TZ42,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'GRAINGER APPROVED', 'Type': 'Dual Track', 'Material': 'Steel', 'Load Capacity (Lb.)': '170 lb', 'Color': 'White', 'Finish': 'Powder Coated', 'Size (In.)': '11-1/2 in', 'Length (In.)': '11-1/2 in', 'Width (In.)': '2-1/8 in', 'Height (In.)': '33/64 in', 'For Use With': '33TZ39; 33TZ40; 33TZ41', 'Hardware': 'Not Included', 'Package Quantity': '1', 'Thickness (In.)': '1/32 in', 'Product Type': 'Shelf Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/GRAINGER-APPROVED-Shelf-Bracket-Steel-33TZ43,"GRAINGER APPROVED Shelf Bracket: Steel, 150 lb Load Capacity (Lb.), White, 14-1/2 in, 14-1/2 in",https://static.grainger.com/rp/s/is/image/Grainger/33TZ43_AS01?$adapimg$&hei=536&wid=536,33TZ43,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'GRAINGER APPROVED', 'Type': 'Dual Track', 'Material': 'Steel', 'Load Capacity (Lb.)': '150 lb', 'Color': 'White', 'Finish': 'Powder Coated', 'Size (In.)': '14-1/2 in', 'Length (In.)': '14-1/2 in', 'Width (In.)': '2-1/8 in', 'Height (In.)': '33/64 in', 'For Use With': '33TZ39; 33TZ40; 33TZ41', 'Hardware': 'Not Included', 'Package Quantity': '1', 'Thickness (In.)': '1/32 in', 'Product Type': 'Shelf Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/GRAINGER-APPROVED-Shelf-Bracket-Steel-33TZ34,"GRAINGER APPROVED Shelf Bracket: Steel, 150 lb Load Capacity (Lb.), White, 11-3/4 x 8 in, 11-3/4 in",https://static.grainger.com/rp/s/is/image/Grainger/33TZ32_AS01?$adapimg$&hei=536&wid=536,33TZ34,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'GRAINGER APPROVED', 'Type': 'Heavy Duty', 'Material': 'Steel', 'Load Capacity (Lb.)': '150 lb', 'Color': 'White', 'Finish': 'Powder Coated', 'Size (In.)': '11-3/4 x 8 in', 'Length (In.)': '11-3/4 in', 'Width (In.)': '8 in', 'Height (In.)': '1-5/8 in', 'Hardware': 'Not Included', 'Package Quantity': '1', 'Thickness (In.)': '15/32 in', 'Product Type': 'Shelf Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/GRAINGER-APPROVED-Shelf-Bracket-Steel-33TZ32,"GRAINGER APPROVED Shelf Bracket: Steel, 150 lb Load Capacity (Lb.), White, 7-3/4 in x 5-1/2 in",https://static.grainger.com/rp/s/is/image/Grainger/33TZ32_AS01?$adapimg$&hei=536&wid=536,33TZ32,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'GRAINGER APPROVED', 'Type': 'Heavy Duty', 'Material': 'Steel', 'Load Capacity (Lb.)': '150 lb', 'Color': 'White', 'Finish': 'Powder Coated', 'Size (In.)': '7-3/4 in x 5-1/2 in', 'Length (In.)': '7-3/4 in', 'Width (In.)': '5-1/2 in', 'Height (In.)': '1-7/16 in', 'Hardware': 'Not Included', 'Package Quantity': '1', 'Thickness (In.)': '3/64 in', 'Product Type': 'Shelf Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/GRAINGER-APPROVED-Shelf-Bracket-Steel-33TZ33,"GRAINGER APPROVED Shelf Bracket: Steel, 150 lb Load Capacity (Lb.), Black, 11-3/4 x 8 in, 11-3/4 in",https://static.grainger.com/rp/s/is/image/Grainger/33TZ31_AS01?$adapimg$&hei=536&wid=536,33TZ33,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'GRAINGER APPROVED', 'Type': 'Heavy Duty', 'Material': 'Steel', 'Load Capacity (Lb.)': '150 lb', 'Color': 'Black', 'Finish': 'Powder Coated', 'Size (In.)': '11-3/4 x 8 in', 'Length (In.)': '11-3/4 in', 'Width (In.)': '8 in', 'Height (In.)': '1-5/8 in', 'Hardware': 'Not Included', 'Package Quantity': '1', 'Thickness (In.)': '15/32 in', 'Product Type': 'Shelf Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/GRAINGER-APPROVED-Shelf-Bracket-Steel-33TZ31,"GRAINGER APPROVED Shelf Bracket: Steel, 150 lb Load Capacity (Lb.), Black, 7-3/4 in x 5-1/2 in",https://static.grainger.com/rp/s/is/image/Grainger/33TZ31_AS01?$adapimg$&hei=536&wid=536,33TZ31,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'GRAINGER APPROVED', 'Type': 'Heavy Duty', 'Material': 'Steel', 'Load Capacity (Lb.)': '150 lb', 'Color': 'Black', 'Finish': 'Powder Coated', 'Size (In.)': '7-3/4 in x 5-1/2 in', 'Length (In.)': '7-3/4 in', 'Width (In.)': '5-1/2 in', 'Height (In.)': '1-7/16 in', 'Hardware': 'Not Included', 'Package Quantity': '1', 'Thickness (In.)': '15/32 in', 'Product Type': 'Shelf Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/GRAINGER-APPROVED-Shelf-Bracket-Steel-33TZ35,"GRAINGER APPROVED Shelf Bracket: Steel, 80 lb Load Capacity (Lb.), White, 9 x 6-1/2 in, 6-1/2 in",https://static.grainger.com/rp/s/is/image/Grainger/33TZ35_AS01?$adapimg$&hei=536&wid=536,33TZ35,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'GRAINGER APPROVED', 'Type': 'Standard Duty - Decorative', 'Material': 'Steel', 'Load Capacity (Lb.)': '80 lb', 'Color': 'White', 'Finish': 'Powder Coated', 'Size (In.)': '9 x 6-1/2 in', 'Length (In.)': '6-1/2 in', 'Width (In.)': '63/64 in', 'Height (In.)': '9 in', 'Hardware': 'Included', 'Includes': '(2) 1 in Screws; (2) 1-3/16 in Anchors', 'Package Quantity': '1', 'Screw Size': '1 in', 'Thickness (In.)': '7/64 in', 'Product Type': 'Shelf Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/JOHN-STERLING-Shelf-Bracket-Steel-6UDG9,"JOHN STERLING Shelf Bracket: Steel, 50 lb Load Capacity (Lb.), White, 7-3/4 in, 1 in Wd (In.)",https://static.grainger.com/rp/s/is/image/Grainger/6UDG9_AS01?$adapimg$&hei=536&wid=536,RP-0053-10WT,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'JOHN STERLING', 'Type': 'Standard Duty - Decorative', 'Material': 'Steel', 'Load Capacity (Lb.)': '50 lb', 'Color': 'White', 'Length (In.)': '7-3/4 in', 'Width (In.)': '1 in', 'Height (In.)': '9-3/4 in', 'Package Quantity': '1', 'Product Type': 'Shelf Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/JOHN-STERLING-Shelf-Bracket-Steel-6UDH1,"JOHN STERLING Shelf Bracket: Steel, 50 lb Load Capacity (Lb.), White, 8 in, 1 in Wd (In.)",https://static.grainger.com/rp/s/is/image/Grainger/6UDH1_AS02?$adapimg$&hei=536&wid=536,RP-0091-8WT,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'JOHN STERLING', 'Type': 'Standard Duty - Decorative', 'Material': 'Steel', 'Load Capacity (Lb.)': '50 lb', 'Color': 'White', 'Length (In.)': '8 in', 'Width (In.)': '1 in', 'Height (In.)': '8 in', 'Package Quantity': '1', 'Product Type': 'Shelf Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/JOHN-STERLING-Shelf-Bracket-Steel-6UDH3,"JOHN STERLING Shelf Bracket: Steel, 50 lb Load Capacity (Lb.), Black, 7-3/4 in, 1 in Wd (In.)",https://static.grainger.com/rp/s/is/image/Grainger/6UDH3_AS02?$adapimg$&hei=536&wid=536,RP-0090-10BK,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'JOHN STERLING', 'Type': 'Standard Duty - Decorative', 'Material': 'Steel', 'Load Capacity (Lb.)': '50 lb', 'Color': 'Black', 'Length (In.)': '7-3/4 in', 'Width (In.)': '1 in', 'Height (In.)': '9-3/4 in', 'Package Quantity': '1', 'Product Type': 'Shelf Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/JOHN-STERLING-Shelf-Bracket-Steel-6UDH0,"JOHN STERLING Shelf Bracket: Steel, 50 lb Load Capacity (Lb.), Black, 7-1/4 in, 1 in Wd (In.)",https://static.grainger.com/rp/s/is/image/Grainger/6UDH0_AS02?$adapimg$&hei=536&wid=536,RP-0053-10BK,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'JOHN STERLING', 'Type': 'Standard Duty, Decorative, Elegante Style', 'Material': 'Steel', 'Load Capacity (Lb.)': '50 lb', 'Color': 'Black', 'Length (In.)': '7-1/4 in', 'Width (In.)': '1 in', 'Height (In.)': '9-3/4 in', 'Package Quantity': '1', 'Product Type': 'Shelf Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/JOHN-STERLING-Shelf-Bracket-Steel-6UDH2,"JOHN STERLING Shelf Bracket: Steel, 50 lb Load Capacity (Lb.), Black, 8 in, 1 in Wd (In.)",https://static.grainger.com/rp/s/is/image/Grainger/6UDH2_AS02?$adapimg$&hei=536&wid=536,RP-0091-8BK,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'JOHN STERLING', 'Type': 'Standard Duty - Decorative', 'Material': 'Steel', 'Load Capacity (Lb.)': '50 lb', 'Color': 'Black', 'Length (In.)': '8 in', 'Width (In.)': '1 in', 'Height (In.)': '8 in', 'Package Quantity': '1', 'Product Type': 'Shelf Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/GRAINGER-APPROVED-Shelf-Bracket-75-lb-Load-Capacity-4PB74,"GRAINGER APPROVED Shelf Bracket: 75 lb Load Capacity (Lb.), White, 18 in, 16 in Ht (In.)",https://static.grainger.com/rp/s/is/image/Grainger/4PB74_AS02?$adapimg$&hei=536&wid=536,4PB74,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'GRAINGER APPROVED', 'Type': 'Heavy Duty', 'Load Capacity (Lb.)': '75 lb', 'Color': 'White', 'Length (In.)': '18 in', 'Height (In.)': '16 in', 'Hardware': 'Not Included', 'Package Quantity': '1', 'Product Type': 'Shelf Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/GRAINGER-APPROVED-Shelf-Bracket-62-lb-Load-Capacity-4PB75,"GRAINGER APPROVED Shelf Bracket: 62 lb Load Capacity (Lb.), White, 12 in, 9 in Ht (In.)",https://static.grainger.com/rp/s/is/image/Grainger/4PB75_AS02?$adapimg$&hei=536&wid=536,4PB75,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'GRAINGER APPROVED', 'Type': 'Heavy Duty w/Rod Hook', 'Load Capacity (Lb.)': '62 lb', 'Color': 'White', 'Length (In.)': '12 in', 'Height (In.)': '9 in', 'Max. Rod Dia. (In.)': '1-3/4 in', 'Hardware': 'Not Included', 'Package Quantity': '1', 'Product Type': 'Shelf Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/JOHN-STERLING-Shelf-and-Rod-Bracket-Hardware-5EAD4,"JOHN STERLING Shelf and Rod Bracket Hardware: Steel and Plastic, White, 8 PK",https://static.grainger.com/rp/s/is/image/Grainger/5EAD4_AS01?$adapimg$&hei=536&wid=536,CD-0047,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'JOHN STERLING', 'Type': 'Snap On', 'Material': 'Steel and Plastic', 'Color': 'White', 'For Use With': 'All Shelf and Rod Brackets', 'Package Quantity': '8', 'Product Type': 'Shelf and Rod Bracket Hardware', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/JOHN-STERLING-Shelf-and-Rod-Bracket-Steel-6UDG8,"JOHN STERLING Shelf and Rod Bracket: Steel, 500 lb Load Capacity (Lb.), White, 14 in, 1 in Wd (In.)",https://static.grainger.com/rp/s/is/image/Grainger/6UDG8_AS02?$adapimg$&hei=536&wid=536,RP-0496-WT,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'JOHN STERLING', 'Type': 'Heavy Duty', 'Material': 'Steel', 'Load Capacity (Lb.)': '500 lb', 'Color': 'White', 'Length (In.)': '14 in', 'Width (In.)': '1 in', 'Height (In.)': '9-9/16 in', 'Max. Rod Dia. (In.)': '1-5/16 in', 'Package Quantity': '1', 'Product Type': 'Shelf and Rod Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/GRAINGER-APPROVED-Shelf-and-Rod-Bracket-Steel-33TZ38,"GRAINGER APPROVED Shelf and Rod Bracket: Steel, 500 lb Load Capacity (Lb.), Sliver, 12-51/64 in",https://static.grainger.com/rp/s/is/image/Grainger/33TZ38_AS01?$adapimg$&hei=536&wid=536,33TZ38,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'GRAINGER APPROVED', 'Type': 'Heavy Duty', 'Material': 'Steel', 'Load Capacity (Lb.)': '500 lb', 'Color': 'Sliver', 'Finish': 'Chrome', 'Size (In.)': '12-51/64 x 7-13/16 in', 'Length (In.)': '12-51/64 in', 'Width (In.)': '7-13/16 in', 'Height (In.)': '1-9/64 in', 'Max. Rod Dia. (In.)': '1-1/8 in', 'Hardware': 'Not Included', 'Package Quantity': '1', 'Thickness (In.)': '9/64 in', 'Product Type': 'Shelf and Rod Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/JOHN-STERLING-Shelf-and-Rod-Bracket-Steel-5EAD9,"JOHN STERLING Shelf and Rod Bracket: Steel, 500 lb Load Capacity (Lb.), Chrome, 11-1/4 in",https://static.grainger.com/rp/s/is/image/Grainger/5EAD9_AS01?$adapimg$&hei=536&wid=536,RP-0495-CH,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'JOHN STERLING', 'Type': 'Heavy Duty', 'Material': 'Steel', 'Load Capacity (Lb.)': '500 lb', 'Color': 'Chrome', 'Length (In.)': '11-1/4 in', 'Width (In.)': '1-1/16 in', 'Height (In.)': '8 in', 'Max. Rod Dia. (In.)': '1-5/16 in', 'For Use With': '0015-6CH; 0015-8CH; 0018-4; 0018-6; 0018-8', 'Package Quantity': '1', 'Product Type': 'Shelf and Rod Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/JOHN-STERLING-Shelf-and-Rod-Bracket-Steel-6UDG6,"JOHN STERLING Shelf and Rod Bracket: Steel, 250 lb Load Capacity (Lb.), White, 12-1/2 in",https://static.grainger.com/rp/s/is/image/Grainger/6UDG6_AS02?$adapimg$&hei=536&wid=536,RP-0045-WT,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'JOHN STERLING', 'Type': 'Heavy Duty, Non-Adjustable', 'Material': 'Steel', 'Load Capacity (Lb.)': '250 lb', 'Color': 'White', 'Length (In.)': '12-1/2 in', 'Width (In.)': '1 in', 'Height (In.)': '9-1/2 in', 'Max. Rod Dia. (In.)': '1-3/8 in', 'Package Quantity': '1', 'Product Type': 'Shelf and Rod Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/JOHN-STERLING-Shelf-and-Rod-Bracket-Steel-6UDG7,"JOHN STERLING Shelf and Rod Bracket: Steel, 250 lb Load Capacity (Lb.), White, 11 in, 8 in Ht (In.)",https://static.grainger.com/rp/s/is/image/Grainger/6UDG7_AS02?$adapimg$&hei=536&wid=536,RP-0495-WT,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'JOHN STERLING', 'Type': 'Extra Heavy Duty, Slide Through', 'Material': 'Steel', 'Load Capacity (Lb.)': '250 lb', 'Color': 'White', 'Length (In.)': '11 in', 'Width (In.)': '1-1/16 in', 'Height (In.)': '8 in', 'Max. Rod Dia. (In.)': '1-5/16 in', 'Package Quantity': '1', 'Product Type': 'Shelf and Rod Bracket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/KNAPE-VOGT-Shelf-Wood-447L82,"KNAPE & VOGT Shelf: Wood, 500 lb Load Capacity (Lb.), White, 15-25/32 in x 22-51/64 in x 3/4 in",https://static.grainger.com/rp/s/is/image/Grainger/447L82_AS01?$adapimg$&hei=536&wid=536,0330-1623WT,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'KNAPE & VOGT', 'Type': 'Standard Duty', 'Material': 'Wood', 'Load Capacity (Lb.)': '500 lb', 'Color': 'White', 'Finish': 'Laminated', 'Size (In.)': '15-25/32 in x 22-51/64 in x 3/4 in', 'Length (In.)': '22-51/64 in', 'Width (In.)': '15-25/32 in', 'Height (In.)': '3/4 in', 'For Use With': 'Closets; Doors; Walls', 'Hardware': 'Not Included', 'Package Quantity': '1', 'Opening Angle (Deg.)': '90 °', 'Extended Length (In.)': '22-51/64 in', 'Max. Angle (Deg.)': '90 °', 'Hand': 'Non-Handed', 'Product Type': 'Shelf', 'UNSPSC': '24102004', 'Country of Origin': 'Canada'}"
https://www.grainger.com/product/KNAPE-VOGT-Shelf-Wood-447L81,"KNAPE & VOGT Shelf: Wood, 500 lb Load Capacity (Lb.), Dark Brown, 15-25/32 in x 22-51/64 in x 3/4 in",https://static.grainger.com/rp/s/is/image/Grainger/447L81_AS01?$adapimg$&hei=536&wid=536,0330-1623MPL,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'KNAPE & VOGT', 'Type': 'Standard Duty', 'Material': 'Wood', 'Load Capacity (Lb.)': '500 lb', 'Color': 'Dark Brown', 'Finish': 'Laminated', 'Size (In.)': '15-25/32 in x 22-51/64 in x 3/4 in', 'Length (In.)': '22-51/64 in', 'Width (In.)': '15-25/32 in', 'Height (In.)': '3/4 in', 'For Use With': 'Closets; Doors; Walls', 'Hardware': 'Not Included', 'Package Quantity': '1', 'Opening Angle (Deg.)': '90 °', 'Extended Length (In.)': '22-51/64 in', 'Max. Angle (Deg.)': '90 °', 'Hand': 'Non-Handed', 'Product Type': 'Shelf', 'UNSPSC': '24102004', 'Country of Origin': 'Canada'}"
https://www.grainger.com/product/GRAINGER-APPROVED-Pole-Socket-Zinc-33TZ37,"GRAINGER APPROVED Pole Socket: Zinc, Sliver, 2-45/64 in, 2-45/64 in, 2 45/64 in Wd (In.)",https://static.grainger.com/rp/s/is/image/Grainger/33TZ37_AS01?$adapimg$&hei=536&wid=536,33TZ37,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'GRAINGER APPROVED', 'Type': 'Heavy Duty', 'Material': 'Zinc', 'Color': 'Sliver', 'Finish': 'Chrome', 'Size (In.)': '2-45/64 in', 'Length (In.)': '2-45/64 in', 'Width (In.)': '2-45/64 in', 'Height (In.)': '7/8 in', 'Max. Rod Dia. (In.)': '1-3/8 in', 'Hardware': 'Included', 'Includes': '(6) 3/4 in Screws', 'Package Quantity': '2', 'Screw Size': '3/4 in', 'Thickness (In.)': '5/64 in', 'Product Type': 'Pole Socket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/KNAPE-VOGT-Pole-Socket-Steel-447L98,"KNAPE & VOGT Pole Socket: Steel, 500 lb Load Capacity (Lb.), White, 1-3/8 in, 5-1/2 in",https://static.grainger.com/rp/s/is/image/Grainger/447L98_AS01?$adapimg$&hei=536&wid=536,BC-0039-WT,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'KNAPE & VOGT', 'Type': 'Standard Duty', 'Material': 'Steel', 'Load Capacity (Lb.)': '500 lb', 'Color': 'White', 'Finish': 'Powder Coated', 'Size (In.)': '1-3/8 in', 'Length (In.)': '5-1/2 in', 'Width (In.)': '6 in', 'Height (In.)': '4 in', 'For Use With': 'Closets; Doors; Walls', 'Hardware': 'Included', 'Package Quantity': '1', 'Opening Angle (Deg.)': '90 °', 'Extended Length (In.)': '5-1/2 in', 'Max. Angle (Deg.)': '90 °', 'Hand': 'Non-Handed', 'Product Type': 'Pole Socket', 'UNSPSC': '24102004', 'Country of Origin': 'China'}"
https://www.grainger.com/product/KNAPE-VOGT-Pole-Socket-Steel-447L96,"KNAPE & VOGT Pole Socket: Steel, 500 lb Load Capacity (Lb.), White, 1-5/16 in, 3-13/16 in",https://static.grainger.com/rp/s/is/image/Grainger/447L96_AS01?$adapimg$&hei=536&wid=536,CD-0010-WT,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'KNAPE & VOGT', 'Type': 'Standard Duty', 'Material': 'Steel', 'Load Capacity (Lb.)': '500 lb', 'Color': 'White', 'Finish': 'Powder Coated', 'Size (In.)': '1-5/16 in', 'Length (In.)': '3-13/16 in', 'Width (In.)': '6-313/1000 in', 'Height (In.)': '1-1/8 in', 'For Use With': 'Closets; Doors; Walls', 'Hardware': 'Included', 'Package Quantity': '1', 'Opening Angle (Deg.)': '90 °', 'Extended Length (In.)': '3-27/32 in', 'Max. Angle (Deg.)': '90 °', 'Hand': 'Non-Handed', 'Product Type': 'Pole Socket', 'UNSPSC': '24102004', 'Country of Origin': 'China'}"
https://www.grainger.com/product/KNAPE-VOGT-Pole-Socket-Steel-447M06,"KNAPE & VOGT Pole Socket: Steel, 500 lb Load Capacity (Lb.), Brown, 1-3/8 in, 3-13/16 in",https://static.grainger.com/rp/s/is/image/Grainger/447M06_AS01?$adapimg$&hei=536&wid=536,CD-0010-BN,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'KNAPE & VOGT', 'Type': 'Standard Duty', 'Material': 'Steel', 'Load Capacity (Lb.)': '500 lb', 'Color': 'Brown', 'Finish': 'Powder Coated', 'Size (In.)': '1-3/8 in', 'Length (In.)': '3-13/16 in', 'Width (In.)': '6-313/1000 in', 'Height (In.)': '1-1/8 in', 'For Use With': 'Closets; Doors; Walls', 'Hardware': 'Included', 'Package Quantity': '1', 'Opening Angle (Deg.)': '90 °', 'Extended Length (In.)': '3-13/16 in', 'Max. Angle (Deg.)': '90 °', 'Hand': 'Non-Handed', 'Product Type': 'Pole Socket', 'UNSPSC': '24102004', 'Country of Origin': 'China'}"
https://www.grainger.com/product/JOHN-STERLING-Pole-Socket-Steel-5EAD3,"JOHN STERLING Pole Socket: Steel, White, 2-7/16 in, 2 PK",https://static.grainger.com/rp/s/is/image/Grainger/5EAD3_AS01?$adapimg$&hei=536&wid=536,RP-0039-WT25,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'JOHN STERLING', 'Type': 'Standard Duty', 'Material': 'Steel', 'Color': 'White', 'Length (In.)': '2-7/16 in', 'Max. Rod Dia. (In.)': '1-3/8 in', 'For Use With': '0018-4; 0018-6; 0018-8', 'Includes': 'Screws', 'Package Quantity': '2', 'Product Type': 'Pole Socket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
https://www.grainger.com/product/GRAINGER-APPROVED-Pole-Socket-Steel-33TZ36,"GRAINGER APPROVED Pole Socket: Steel, White, 2-13/32 in, 2-13/32 in, 2 13/32 in Wd (In.)",https://static.grainger.com/rp/s/is/image/Grainger/33TZ36_AW01?$adapimg$&hei=536&wid=536,33TZ36,Product Categories / Hardware / Braces and Brackets / Shelf Brackets and Supports,"{'Brand': 'GRAINGER APPROVED', 'Type': 'Standard Duty', 'Material': 'Steel', 'Color': 'White', 'Finish': 'Powder Coated', 'Size (In.)': '2-13/32 in', 'Length (In.)': '2-13/32 in', 'Width (In.)': '2-13/32 in', 'Height (In.)': '1/2 in', 'Max. Rod Dia. (In.)': '1-3/8 in', 'Hardware': 'Included', 'Includes': '(6) 3/4 in Screws', 'Package Quantity': '2', 'Screw Size': '3/4 in', 'Thickness (In.)': '1/32 in', 'Product Type': 'Pole Socket', 'UNSPSC': '31162501', 'Country of Origin': 'China'}"
